,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Sale Type,SalePrice
1258,2575,535152280,20,RL,Pave,Lvl,NAmes,Feedr,1Fam,1Story,5,5,1957,1957,Gable,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623.0,1179.0,Gd,Y,SBrkr,1364,0.0,1,1,1,TA,6,Typ,1,Gd,Attchd,1957.0,RFn,1.0,331.0,TA,Y,WD ,132000
1259,867,907253130,60,RL,Pave,Lvl,CollgCr,PosN,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904.0,1440.0,Ex,Y,SBrkr,2153,1.0,2,1,1,Ex,8,Typ,2,Ex,Attchd,2000.0,Fin,3.0,736.0,TA,Y,WD ,313000
1260,2879,911175360,50,C (all),Pave,Low,IDOTRR,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,637.0,637.0,Gd,Y,SBrkr,1336,0.0,1,1,1,TA,7,Typ,0,NA,CarPort,1994.0,Unf,1.0,570.0,TA,Y,COD,108000
1261,1494,908128110,60,RL,Pave,Lvl,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,746.0,Ex,Y,SBrkr,1656,0.0,2,1,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,397.0,TA,Y,WD ,165400
1262,2771,907130110,60,RL,Pave,Lvl,CollgCr,PosN,1Fam,2Story,6,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,781.0,Ex,Y,SBrkr,1499,0.0,2,1,1,Gd,6,Typ,1,TA,Attchd,1995.0,RFn,2.0,473.0,TA,Y,WD ,187000
1263,496,528321010,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689.0,1462.0,Ex,Y,SBrkr,2794,1.0,2,1,1,Ex,9,Typ,1,TA,Attchd,1995.0,Fin,3.0,810.0,TA,Y,WD ,403000
1264,1651,527327050,60,RL,Pave,Lvl,NWAmes,Norm,1Fam,2Story,6,6,1976,1976,Gable,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,848.0,TA,Y,SBrkr,2030,0.0,2,1,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,Y,WD ,195000
1265,1913,535105110,80,RL,Pave,Lvl,NAmes,Norm,1Fam,SLvl,6,5,1961,1961,Hip,WdShing,Wd Shng,BrkFace,291.0,TA,TA,CBlock,TA,TA,Av,ALQ,600.0,1218.0,TA,Y,SBrkr,1254,1.0,1,0,1,TA,6,Typ,1,Gd,Attchd,1961.0,RFn,2.0,525.0,TA,Y,WD ,158500
1266,2790,907251100,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932.0,1065.0,Ex,Y,SBrkr,1989,1.0,2,1,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2.0,586.0,TA,Y,WD ,255000
1267,1541,909428170,20,RL,Pave,Lvl,Crawfor,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,1116.0,1898.0,Ex,Y,FuseA,1898,0.0,2,1,1,TA,7,Typ,2,TA,Attchd,1956.0,Unf,2.0,484.0,TA,Y,WD ,236500
1268,1684,527455250,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1966,1966,Hip,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,988.0,TA,Y,SBrkr,988,1.0,1,0,1,TA,5,Typ,0,NA,Detchd,1974.0,Unf,1.0,360.0,TA,Y,WD ,129250
1269,301,909475140,20,RL,Pave,Lvl,Crawfor,Norm,1Fam,1Story,7,8,1959,1997,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247.0,1501.0,TA,Y,SBrkr,1801,1.0,2,0,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2.0,484.0,TA,Y,WD ,289000
1270,1569,914476080,90,RL,Pave,Lvl,Mitchel,Norm,Duplex,2Story,5,4,1976,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,0.0,TA,Y,SBrkr,1872,0.0,2,2,2,TA,8,Typ,0,NA,Attchd,1976.0,Unf,2.0,484.0,TA,Y,WD ,100000
1271,2153,907275150,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198.0,1531.0,Ex,Y,SBrkr,2439,1.0,2,1,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,560.0,TA,Y,WD ,275000
1272,1467,907265100,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,8,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,850.0,Ex,Y,SBrkr,1764,0.0,2,1,1,Gd,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,560.0,TA,Y,WD ,207000
1273,2540,534226060,20,RL,Pave,Lvl,NAmes,Feedr,1Fam,1Story,5,8,1965,1998,Hip,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661.0,864.0,Gd,Y,SBrkr,1200,1.0,1,1,1,Gd,6,Typ,0,NA,Detchd,1977.0,Unf,2.0,884.0,TA,Y,WD ,146000
1274,2368,527450460,160,RM,Pave,Lvl,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,Gable,HdBoard,HdBoard,BrkFace,380.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,494.0,Ex,Y,SBrkr,1030,0.0,1,1,1,TA,6,Typ,0,NA,Detchd,1973.0,Unf,1.0,264.0,TA,Y,WD ,116000
1275,874,907285020,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739.0,1057.0,Ex,Y,SBrkr,2034,1.0,2,1,1,Gd,8,Typ,0,NA,Attchd,1998.0,RFn,2.0,645.0,TA,Y,WD ,219500
1276,463,528188020,120,RL,Pave,Lvl,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1405.0,Ex,Y,SBrkr,1405,0.0,2,0,1,Gd,6,Typ,1,TA,Attchd,2003.0,RFn,2.0,478.0,TA,Y,WD ,173000
1277,784,905377010,20,RL,Pave,Lvl,Edwards,Norm,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059.0,1134.0,Ex,Y,FuseA,1229,0.0,1,0,1,TA,6,Typ,0,NA,Attchd,1956.0,RFn,1.0,284.0,TA,Y,WD ,135000
1278,2149,907260050,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,654.0,979.0,Ex,Y,SBrkr,1932,1.0,2,1,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,2.0,610.0,TA,Y,WD ,213000
1279,2069,905226130,20,RL,Pave,Lvl,Sawyer,Norm,1Fam,1Story,6,5,1954,1995,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,736.0,967.0,TA,Y,SBrkr,1299,0.0,1,0,1,Gd,6,Typ,1,TA,Attchd,1954.0,Unf,2.0,494.0,TA,Y,WD ,150000
1280,1743,528228275,120,RL,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,1258.0,Ex,Y,SBrkr,1402,0.0,0,2,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,Y,New,194201
1281,472,528228450,120,RL,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,1346.0,Ex,Y,SBrkr,1504,0.0,2,0,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,457.0,TA,Y,WD ,181000
1282,1921,535154080,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,6,6,1958,1958,Gable,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,1442.0,Gd,Y,SBrkr,1442,0.0,1,1,1,TA,7,Typ,0,NA,Attchd,1958.0,RFn,1.0,301.0,TA,Y,COD,157900
1283,2778,907187010,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1999,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,951.0,Ex,Y,SBrkr,1779,1.0,2,1,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2.0,586.0,TA,Y,WD ,217000
1284,526,528480040,60,FV,Pave,Lvl,Somerst,Norm,1Fam,2Story,8,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,1082.0,Ex,Y,SBrkr,1953,0.0,2,1,1,Gd,9,Typ,1,Gd,Attchd,2005.0,RFn,3.0,1043.0,TA,Y,WD ,252000
1285,2795,907262080,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,872.0,Ex,Y,SBrkr,1909,0.0,2,1,1,Gd,8,Typ,0,NA,BuiltIn,2002.0,RFn,2.0,529.0,TA,Y,WD ,197000
1286,478,528240030,60,RL,Pave,Lvl,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,200.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,868.0,Ex,Y,SBrkr,1630,0.0,2,1,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,436.0,TA,Y,WD ,189500
1287,2841,909101050,50,RL,Pave,Lvl,Edwards,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,686.0,Gd,Y,SBrkr,1250,0.0,1,1,1,Fa,7,Typ,0,NA,Detchd,1955.0,Unf,1.0,280.0,TA,P,WD ,116000
1288,119,534251320,20,RL,Pave,Lvl,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,1328.0,TA,Y,SBrkr,1328,1.0,1,1,1,TA,6,Typ,2,Gd,Attchd,1963.0,Unf,2.0,528.0,TA,Y,WD ,143000
1289,1960,535451040,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,876.0,TA,Y,SBrkr,988,0.0,1,0,1,TA,6,Typ,0,NA,Attchd,1950.0,Unf,1.0,276.0,TA,Y,WD ,119000
1290,1277,535455090,50,RL,Pave,Lvl,NAmes,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,673.0,854.0,Fa,Y,FuseA,1278,0.0,1,0,1,TA,6,Typ,0,NA,Attchd,1954.0,Unf,1.0,240.0,TA,Y,WD ,127500
1291,2466,528480110,60,FV,Pave,Lvl,Somerst,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,858.0,Ex,Y,SBrkr,1716,0.0,2,1,1,Gd,7,Typ,0,NA,Attchd,2005.0,RFn,2.0,615.0,TA,Y,WD ,200825
1292,2844,909101330,30,RL,Pave,Lvl,Edwards,Feedr,1Fam,1Story,2,3,1922,1955,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,498.0,TA,N,FuseF,498,0.0,1,0,1,TA,3,Typ,0,NA,Detchd,1922.0,Unf,1.0,216.0,Fa,N,ConLD,35000
1293,1028,527357180,60,RL,Pave,Lvl,NWAmes,Norm,1Fam,2Story,7,7,1978,1978,Mansard,Plywood,Plywood,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,1420.0,Ex,Y,SBrkr,2840,0.0,2,1,1,Gd,8,Min2,2,Gd,Attchd,1978.0,Fin,4.0,1314.0,TA,Y,WD ,292500
1294,1043,527451060,160,RM,Pave,Lvl,BrDale,Norm,Twnhs,2Story,6,6,1970,1970,Gable,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,321.0,483.0,TA,Y,SBrkr,987,0.0,1,1,1,TA,5,Typ,0,NA,Detchd,1987.0,Unf,1.0,280.0,TA,Y,WD ,106000
1295,231,905201030,30,RL,Pave,Lvl,Sawyer,Feedr,1Fam,1Story,4,4,1927,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,660.0,TA,N,SBrkr,756,0.0,1,0,1,TA,4,Typ,0,NA,Detchd,1945.0,Unf,2.0,440.0,TA,N,WD ,85000
1296,461,528186010,20,RL,Pave,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1196.0,1712.0,Ex,Y,SBrkr,1712,1.0,2,0,1,Gd,8,Typ,1,Gd,Attchd,2002.0,RFn,3.0,701.0,TA,Y,WD ,286500
1297,33,527452190,120,RL,Pave,Lvl,NPkVill,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,360.0,1069.0,TA,Y,SBrkr,1069,0.0,2,0,1,TA,4,Typ,1,Fa,Attchd,1977.0,RFn,2.0,440.0,TA,Y,WD ,127500
1298,1795,528456230,20,FV,Pave,Lvl,Somerst,Norm,1Fam,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1335.0,Ex,Y,SBrkr,1335,0.0,2,0,1,Gd,6,Typ,0,NA,Attchd,2007.0,RFn,2.0,575.0,TA,Y,New,210400
1299,1073,528186030,120,RL,Pave,Lvl,NridgHt,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,1518.0,Ex,Y,SBrkr,1518,0.0,1,1,1,Ex,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,588.0,TA,Y,WD ,274000
1300,1576,916384100,60,RL,Pave,HLS,Timber,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,770.0,920.0,Ex,Y,SBrkr,1780,1.0,2,1,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,612.0,TA,Y,New,264966
1301,2044,903484080,50,RM,Pave,Lvl,IDOTRR,Artery,1Fam,1.5Fin,4,1,1910,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,771.0,Fa,Y,SBrkr,1484,0.0,2,0,1,TA,6,Sal,0,NA,Detchd,1910.0,Unf,1.0,264.0,TA,N,COD,50000
1302,185,902327040,50,RM,Pave,Lvl,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,686.0,TA,Y,SBrkr,1652,1.0,2,0,1,TA,7,Typ,0,NA,Detchd,1961.0,Unf,1.0,416.0,TA,Y,WD ,139000
1303,1828,532476080,60,RL,Pave,Bnk,Veenker,Norm,1Fam,2Story,7,5,1990,1990,Gable,HdBoard,HdBoard,BrkFace,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,1223.0,Gd,Y,SBrkr,2503,1.0,2,1,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,564.0,TA,Y,WD ,300000
1304,344,526355080,80,RL,Pave,Lvl,NAmes,Norm,1Fam,SLvl,8,7,1972,1995,Gable,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,1952.0,Gd,Y,SBrkr,2704,1.0,2,1,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2.0,538.0,TA,Y,WD ,345000
1305,2152,907275080,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,8,5,1994,1995,Hip,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,1556.0,Ex,Y,SBrkr,1592,0.0,2,0,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,484.0,TA,Y,WD ,228000
1306,1752,528250010,80,RL,Pave,Lvl,Gilbert,Norm,1Fam,SLvl,7,5,2003,2003,Gable,VinylSd,VinylSd,UnKn,-1.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,384.0,Ex,Y,SBrkr,1394,0.0,2,1,1,Gd,7,Typ,1,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,Y,WD ,165500
1307,2637,902100130,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,4,4,1925,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,686.0,Fa,N,SBrkr,1328,0.0,1,0,1,TA,8,Typ,0,NA,Detchd,1940.0,Unf,1.0,210.0,TA,Y,WD ,107000
1308,1000,527127140,120,RL,Pave,Lvl,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,1593.0,Ex,Y,SBrkr,1593,1.0,1,1,1,Ex,5,Typ,1,Gd,Attchd,2001.0,Fin,2.0,682.0,TA,Y,WD ,286000
1309,727,902477120,30,C (all),Pave,Lvl,IDOTRR,Norm,1Fam,1Story,4,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495.0,720.0,TA,N,FuseA,720,0.0,1,0,1,TA,4,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,N,WD ,34900
1310,2612,535403040,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,912.0,TA,Y,SBrkr,912,0.0,1,0,1,TA,5,Typ,0,NA,Attchd,1964.0,Unf,1.0,288.0,TA,Y,WD ,115000
1311,2422,528228340,120,RL,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,1273.0,Ex,Y,SBrkr,1456,0.0,2,0,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,400.0,TA,Y,WD ,215000
1312,752,903429110,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,7,8,1915,1994,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,672.0,Fa,Y,SBrkr,1944,0.0,2,0,1,TA,8,Min2,0,NA,Detchd,1915.0,Unf,1.0,216.0,TA,N,WD ,179900
1313,15,527182190,120,RL,Pave,Lvl,StoneBr,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,1488.0,TA,Y,SBrkr,1502,1.0,1,1,1,Gd,4,Typ,0,NA,Attchd,1985.0,RFn,2.0,528.0,TA,Y,WD ,212000
1314,2319,527108030,60,RL,Pave,HLS,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1074.0,Ex,Y,SBrkr,2064,0.0,2,1,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,Y,WD ,250000
1315,2681,903233100,50,RM,Pave,Lvl,BrkSide,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,1042.0,Ex,Y,SBrkr,1576,0.0,1,0,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,225.0,TA,Y,WD ,149000
1316,1006,527163100,60,RL,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,773.0,Gd,Y,SBrkr,1658,1.0,2,1,1,TA,8,Typ,1,TA,Attchd,1995.0,Fin,2.0,431.0,TA,Y,WD ,188000
1317,2596,535375040,30,RL,Pave,Lvl,OldTown,Norm,1Fam,1Story,3,8,1930,2001,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,713.0,Ex,Y,SBrkr,713,0.0,1,0,1,Gd,5,Typ,0,NA,Detchd,1936.0,Unf,1.0,371.0,Fa,N,WD ,99800
1318,2002,902408080,70,RM,Pave,Bnk,OldTown,Norm,1Fam,2Story,7,8,1890,1998,Gable,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,718.0,Ex,Y,SBrkr,2554,0.0,1,1,1,TA,8,Typ,0,NA,Detchd,1996.0,Unf,2.0,704.0,TA,P,WD ,159500
1319,55,528231020,80,RL,Pave,Lvl,Gilbert,Norm,1Fam,SLvl,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,384.0,Ex,Y,SBrkr,1374,1.0,2,1,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,Y,WD ,184500
1320,2104,906380070,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,1482.0,Ex,Y,SBrkr,2574,0.0,2,1,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,868.0,TA,Y,New,276000
1321,1682,527453010,160,RL,Pave,Lvl,NPkVill,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,556.0,804.0,TA,Y,SBrkr,1548,1.0,2,1,1,Gd,7,Typ,1,TA,Detchd,1976.0,Unf,2.0,440.0,TA,Y,WD ,155000
1322,977,923227080,20,RL,Pave,Lvl,Mitchel,Norm,1Fam,1Story,5,5,1969,2000,Hip,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,1188.0,Ex,Y,SBrkr,1404,0.0,2,0,1,TA,7,Typ,1,Po,Attchd,1969.0,Unf,2.0,504.0,TA,Y,WD ,160000
1323,2548,534403440,60,RL,Pave,Lvl,NAmes,Norm,1Fam,2Story,5,6,1964,1964,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,360.0,720.0,Gd,Y,SBrkr,1440,0.0,1,1,1,TA,7,Typ,1,Po,Attchd,1964.0,Fin,2.0,480.0,TA,Y,WD ,157500
1324,340,924151040,20,RL,Pave,Lvl,Mitchel,Norm,1Fam,1Story,8,5,1994,1995,Hip,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Gd,GLQ,1341.0,1679.0,Ex,Y,SBrkr,1803,1.0,2,1,1,Gd,6,Typ,2,TA,Attchd,1994.0,Unf,2.0,482.0,TA,Y,WD ,285000
1325,1487,908102040,90,RL,Pave,Lvl,Edwards,Feedr,Duplex,1.5Fin,5,7,1900,2003,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,1272.0,Gd,Y,SBrkr,2200,2.0,2,2,2,TA,9,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,N,WD ,145900
1326,1423,906223220,80,RL,Pave,Lvl,SawyerW,Norm,1Fam,SLvl,7,5,1996,1996,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,672.0,Ex,Y,SBrkr,2037,0.0,2,1,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,2.0,472.0,TA,Y,WD ,229000
1327,1342,903230120,20,RM,Pave,Lvl,BrkSide,Feedr,1Fam,1Story,4,7,1946,1950,Gable,MetalSd,CBlock,None,0.0,TA,TA,PConc,UnKn,UnKn,UnKn,UnKn,-1.0,-1.0,TA,Y,FuseA,896,-1.0,1,0,1,TA,4,Typ,0,NA,Detchd,1946.0,Unf,1.0,280.0,TA,Y,ConLD,79000
1328,1949,535378080,50,RL,Pave,Lvl,OldTown,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,1030.0,1151.0,Ex,Y,SBrkr,1281,1.0,2,0,1,TA,6,Mod,0,NA,Detchd,1978.0,Unf,2.0,580.0,TA,Y,WD ,128500
1329,2444,528315070,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,242.0,Gd,TA,PConc,Gd,TA,No,GLQ,791.0,1044.0,Ex,Y,SBrkr,1976,1.0,2,1,1,Gd,7,Typ,1,Ex,Attchd,1998.0,Fin,3.0,885.0,TA,Y,WD ,286000
1330,345,527105070,60,RL,Pave,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,847.0,945.0,Ex,Y,SBrkr,1608,0.0,2,1,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,470.0,TA,Y,WD ,189500
